doc_id,question,choices,correct_answer,llada_prediction,llama_prediction,llada_correct,llama_correct,question_length,num_choices,agreement,llada_advantage,llama_advantage
447,"Q: Taylor repeated the Lord's request so that everyone would know what to do. How would Others feel as a result? 
  choice: Bad about the request
  choice: Happy to have a direction
  choice: Sad to have a direction
A:","['Sad to have a direction', 'Happy to have a direction', 'Bad about the request']",Happy to have a direction,"['-8.49804511666298', '0.0']","['-4.15625', 'False']",False,False,218,3,True,False,False
448,"Q: Jesse needed to call his mom to pick him up and realized he lost his phone. What will Jesse want to do next? 
  choice: Borrow someone else's phone
  choice: Find a payphone to call their mom
  choice: Thank Kendall
A:","['Find a payphone to call their mom', 'Thank Kendall', ""Borrow someone else's phone""]",Borrow someone else's phone,"['-1.8181749880313873', '0.0']","['-2.734375', 'False']",False,False,221,3,True,False,False
449,"Q: Ash redeemed themselves after retaking the test they failed. How will Ash feel as a result? 
  choice: Accomplished
  choice: Proud
  choice: Relieved
A:","['Relieved', 'Accomplished', 'Proud']",Accomplished,"['-6.634142309427261', '0.0']","['-2.265625', 'False']",False,False,156,3,True,False,False
450,"Q: Kendall won the competition easily because of her performance that day. How would Others feel as a result? 
  choice: Elated
  choice: Like winners
  choice: Quite jealous
A:","['Elated', 'Like winners', 'Quite jealous']",Quite jealous,"['-4.395537346601486', '0.0']","['-1.8515625', 'True']",False,False,177,3,True,False,False
451,"Q: The security guard tried to tackle Riley, but Riley got free of the guard. What will Riley want to do next? 
  choice: Be good at wrestling
  choice: Run away
  choice: Stay still
A:","['Be good at wrestling', 'Run away', 'Stay still']",Run away,"['-4.184543877840042', '0.0']","['-1.8046875', 'False']",False,False,185,3,True,False,False
452,"Q: Quinn got into a fight with a friend bringing up the past and rubbed salt in the wound. How would Quinn's friend feel as a result? 
  choice: Forgiving
  choice: Unsure
  choice: Upset
A:","['Forgiving', 'Upset', 'Unsure']",Upset,"['-8.646142542362213', '0.0']","['-1.796875', 'False']",False,False,190,3,True,False,False
453,"Q: Tracy threw doubts on the history that was taught in books. What does Tracy need to do before this? 
  choice: Do research
  choice: Prove their theory
  choice: Think it's incorrect
A:","['Do research', ""Think it's incorrect"", 'Prove their theory']",Do research,"['-1.494162604212761', '0.0']","['-1.2578125', 'True']",False,False,188,3,True,False,False
454,"Q: Remy prevented them from engaging by keeping them away from each other. What will Remy want to do next? 
  choice: Give an explanation
  choice: Give up
  choice: Push them together
A:","['Give an explanation', 'Push them together', 'Give up']",Give an explanation,"['-2.2653717771172523', '0.0']","['-2.1875', 'False']",False,False,187,3,True,False,False
455,"Q: Kendall didn't get the job because of footage that was caught of them shoplifting. How would Kendall feel afterwards? 
  choice: A criminal who got caught
  choice: A person who shoplifts
  choice: Shamed by the experience
A:","['A criminal who got caught', 'Shamed by the experience', 'A person who shoplifts']",Shamed by the experience,"['-3.958196610212326', '0.0']","['-1.8125', 'True']",False,False,228,3,True,False,False
456,"Q: Carson is a dedicated man of his trade that likes building things with his hand. His son, Kai, often assists with tools in the workshop. Why did Kai do this? 
  choice: Continue learning first hand from his mentor
  choice: Get extra incentives from his dad
  choice: Work on the next craft
A:","['Continue learning first hand from his mentor', 'Work on the next craft', 'Get extra incentives from his dad']",Continue learning first hand from his mentor,"['-0.7566573806107044', '0.0']","['-2.703125', 'False']",False,False,296,3,True,False,False
457,"Q: Carson gave their friend some milk when they were thirsty. How would Carson feel afterwards? 
  choice: Generous
  choice: Helpful
  choice: Rude
A:","['Helpful', 'Generous', 'Rude']",Helpful,"['-5.09375', '0.0']","['-1.390625', 'True']",False,False,151,3,True,False,False
458,"Q: Alex bought a new watch for their friend that they loved a lot and wanted to see happy. What does Alex need to do before this? 
  choice: Find a good food store
  choice: Pick put a watch
  choice: Talk to the friend
A:","['Find a good food store', 'Talk to the friend', 'Pick put a watch']",Pick put a watch,"['-4.606021448969841', '0.0']","['-1.7109375', 'True']",False,False,222,3,True,False,False
459,"Q: Robin swings the car door open after they arrive to the new mall in town. What does Robin need to do before this? 
  choice: Get into a car
  choice: Go inside the mall
  choice: Shop at the mall
A:","['Shop at the mall', 'Get into a car', 'Go inside the mall']",Get into a car,"['-9.798230051994324', '0.0']","['-3.8125', 'False']",False,False,201,3,True,False,False
460,"Q: Cameron made out of the store like a bandit with the items that they lifted. How would you describe Cameron? 
  choice: A person who was concealing things
  choice: A person who was shopping around
  choice: Guilty
A:","['A person who was shopping around', 'Guilty', 'A person who was concealing things']",Guilty,"['-9.367592081427574', '0.0']","['-5.375', 'False']",False,False,220,3,True,False,False
461,"Q: Kai decided to stay at the hotel for another week. What does Kai need to do before this? 
  choice: Check reservations
  choice: Do no thinking
  choice: Stay on vacation a little bit longer
A:","['Stay on vacation a little bit longer', 'Check reservations', 'Do no thinking']",Stay on vacation a little bit longer,"['-6.259946495294571', '0.0']","['-3.125', 'False']",False,False,196,3,True,False,False
462,"Q: The baseball game was intense, but in the end, Sasha saved their team from destruction. How would Sasha feel afterwards? 
  choice: Fearful
  choice: Grateful
  choice: Heroic
A:","['Fearful', 'Heroic', 'Grateful']",Heroic,"['-3.3105993270874023', '0.0']","['-3.0', 'False']",False,False,181,3,True,False,False
463,"Q: Cameron knew what he wanted to do this weekend since he loved being outside so much. How would you describe Cameron? 
  choice: A man who likes to camp
  choice: A man who likes to nap
  choice: Happy
A:","['A man who likes to nap', 'Happy', 'A man who likes to camp']",A man who likes to camp,"['-8.541821479797363', '0.0']","['-3.625', 'False']",False,False,206,3,True,False,False
464,"Q: Remy gave Casey's version of the story and Casey expressed gratitude before taking questions. What will Casey want to do next? 
  choice: Answer questions
  choice: Be sympathetic to Casey
  choice: Leave the area
A:","['Answer questions', 'Be sympathetic to Casey', 'Leave the area']",Answer questions,"['-1.6542835235595703', '0.0']","['-1.828125', 'False']",False,False,219,3,True,False,False
465,"Q: Remy made hay getting home from school on Friday the 13th. Why did Remy do this? 
  choice: Go to school before this
  choice: Had heard that on Friday the 13th, God would bless you if you just went home and hid
  choice: Had heard that on Friday the 13th, that people pranked other people really bad
A:","['Go to school before this', 'Had heard that on Friday the 13th, God would bless you if you just went home and hid', 'Had heard that on Friday the 13th, that people pranked other people really bad']","Had heard that on Friday the 13th, that people pranked other people really bad","['-5.370972588658333', '0.0']","['-2.578125', 'False']",False,False,306,3,True,False,False
466,"Q: Sasha hated her neighbours dog as it barked all day and night so after going to the shop and buying poisonous slug pellets, Sasha gave the dog some pills. How would you describe Sasha? 
  choice: Guilt
  choice: Mean
  choice: Would be paranoid of getting caught
A:","['Guilt', 'Would be paranoid of getting caught', 'Mean']",Mean,"['-5.228999137878418', '0.0']","['-1.5', 'True']",False,False,268,3,True,False,False
467,"Q: After starting the bar fight Kai told Riley that he had better go quickly. How would you describe Riley? 
  choice: A peace maker
  choice: A trouble maker
  choice: Full of adrenaline
A:","['A trouble maker', 'Full of adrenaline', 'A peace maker']",A trouble maker,"['-1.4754301086068153', '0.0']","['-1.765625', 'False']",False,False,190,3,True,False,False
468,"Q: Riley regarded Jesse's test paper with observant eyes to ensure accurate grading. What will Jesse want to do next? 
  choice: Double check the people they weren't sure about
  choice: Hand the graded paper back to him after
  choice: Wait to see if they get a good grade
A:","[""Double check the people they weren't sure about"", 'Wait to see if they get a good grade', 'Hand the graded paper back to him after']",Wait to see if they get a good grade,"['-3.5311761908233166', '0.0']","['-2.890625', 'False']",False,False,276,3,True,False,False
469,"Q: Skylar worked night shift and had just finished and driven home so when they got there they lay down pulled the shade over their eyes. What will Skylar want to do next? 
  choice: Get active
  choice: Sleep
  choice: Wake up
A:","['Sleep', 'Wake up', 'Get active']",Sleep,"['-4.78125', '0.0']","['-2.828125', 'False']",False,False,230,3,True,False,False
470,"Q: Casey looked a lot like her mother because they had similar facial features and the same hair. How would you describe Casey? 
  choice: Adopted
  choice: Blonde
  choice: Unique looking
A:","['Unique looking', 'Adopted', 'Blonde']",Unique looking,"['-6.0075249671936035', '0.0']","['-2.703125', 'False']",False,False,191,3,True,False,False
471,"Q: Ash wore a dress to his friends costume party. What will Ash want to do next? 
  choice: Ash's friends were angry not amused
  choice: Had never put on a dress before
  choice: Secretly liked to wear dresses
A:","['Secretly liked to wear dresses', 'Had never put on a dress before', ""Ash's friends were angry not amused""]",Secretly liked to wear dresses,"['-4.957437232136726', '0.0']","['-3.390625', 'False']",False,False,213,3,True,False,False
472,"Q: Sasha spent Austin's time trying to get them to agree to a purchase that they didn't want. What will Austin want to do next? 
  choice: Continue talking to Sasha
  choice: Decline the purchase
  choice: Show them her taste
A:","['Decline the purchase', 'Show them her taste', 'Continue talking to Sasha']",Decline the purchase,"['-3.04219651222229', '0.0']","['-4.25', 'False']",False,False,228,3,True,False,False
473,"Q: Riley had fallen to the ground and let out a scream of pain. How would you describe Riley? 
  choice: In a lot of pain
  choice: Likes to be quiet
  choice: Very emotional
A:","['In a lot of pain', 'Very emotional', 'Likes to be quiet']",In a lot of pain,"['-0.5051624272018671', '0.0']","['-1.046875', 'True']",False,False,177,3,True,False,False
474,"Q: Riley is trying to teach Sasha how to swim underwater. How would you describe Riley? 
  choice: Bossy
  choice: Helpful
  choice: They had worked hard
A:","['Bossy', 'They had worked hard', 'Helpful']",Helpful,"['-4.536909967660904', '0.0']","['-2.71875', 'False']",False,False,156,3,True,False,False
