doc_id,premise,hypothesis,true_label,llada_prediction,llama_prediction,llada_correct,llama_correct,llada_margin,llama_margin,llada_confidence,llama_confidence,premise_length,hypothesis_length,agreement,llada_advantage,llama_advantage
3381,The Washington Post called it the culmination of a six-month game of political chicken.,It has been called by the Washington Post as a beautiful situation.,contradiction,contradiction,entailment,True,False,0.546875,0.0,0.546875,0.0,87,67,False,True,False
3387,"NHTSA concluded that while section 330 superseded the section 32902 criteria, it did not supersede the section 32902 mandate that there be CAFE standards for model year 1998.",NHTSA concluded that section 330 did not supersede the section 32902 criteria. ,contradiction,contradiction,entailment,True,False,0.25,-0.49609375,0.25,0.49609375,174,79,False,True,False
3403,"While obviously constrained by their bondage, blacks nonetheless forged a culture rich with religious observances, folk tales, family traditions, song, and so on.",Clearly are constrained by their folk tales and traditions.,contradiction,contradiction,entailment,True,False,0.75,-0.375,0.75,0.375,162,59,False,True,False
3405,yeah well i was surprised at the the way they drafted last year they didn't really didn't go for the uh big offensive lineman or the defensive lineman they're going for the skilled positions so quarterbacks they really,It was no surprise to me that they made the draft picks they did last year.,contradiction,contradiction,entailment,True,False,0.5078125,-0.5,0.5078125,0.5,218,75,False,True,False
3414,Cabourg is the most stately of the old Channel resorts.,Cabourg is the least stately of the old Channel resorts.,contradiction,contradiction,entailment,True,False,0.75,-0.375,0.75,0.375,55,56,False,True,False
3415,I thought working on Liddy's campaign would be better than working on Bob's.,Liddy did not have a campaign.,contradiction,contradiction,entailment,True,False,1.25,-0.125,1.25,0.125,76,30,False,True,False
3420,"Yes, it does, admitted Tuppence.","Tuppence admitted that no, it didn't.",contradiction,contradiction,entailment,True,False,0.125,-0.25,0.125,0.25,32,37,False,True,False
3422,probably you probably got everybody on you because they were probably all going to law school,"They don't like to study, they aren't going to college.",contradiction,contradiction,entailment,True,False,0.5,-0.375,0.5,0.375,93,55,False,True,False
3428,"In an effort to more thoroughly explore this topic, we expanded our discussions beyond the eight organizations that were the primary subjects of our study by requesting the Computer Security Institute to informally poll its most active members on this subject.",We kept silent to all organizations outside of the original eight.  ,contradiction,contradiction,entailment,True,False,0.4375,-1.3125,0.4375,1.3125,260,68,False,True,False
3429,couple of years ago i was thinking about moving to Massachusetts but uh boy i'm glad i didn't,I have never considered moving to Massachusetts.,contradiction,contradiction,entailment,True,False,0.25,0.0,0.25,0.0,93,48,False,True,False
3470,"His vigorous strides soon enabled him to gain upon them, and by the time he, in his turn, reached the corner the distance between them was sensibly lessened.","His short, feeble strides soon left him trailing far behind.",contradiction,contradiction,entailment,True,False,0.3125,-0.24609375,0.3125,0.24609375,157,60,False,True,False
3481,"If I had chosen to be an actor, I should have been the greatest actor living! ","I chose to become an actor, but I wasn't very good at it. ",contradiction,contradiction,entailment,True,False,0.5078125,-0.24609375,0.5078125,0.24609375,78,58,False,True,False
3489,"As a result of these procedures, the Department estimates an annual net savings of $545 million.","An annual net savings of $545 million has been estimated by the Department, says the report.",entailment,entailment,neutral,True,False,0.578125,-0.375,0.578125,0.375,96,92,False,True,False
3503,"We need to be sure of our going."" But Tuppence, for once, seemed tongue-tied.",Tuppence couldn't speak.,entailment,entailment,contradiction,True,False,0.4375,-0.125,0.4375,0.125,77,24,False,True,False
3510,well uh what do you think about taxes do you think we're paying too much,Do you think our taxes are too high?,entailment,entailment,neutral,True,False,0.859375,-0.3125,0.859375,0.3125,72,36,False,True,False
3527,or they had somebody at home that was ill that they had to tend to i mean you can't make it everybody,They did not have anything to do.,contradiction,contradiction,entailment,True,False,0.625,-0.25,0.625,0.25,101,33,False,True,False
3534,sort of a building season season yeah,Like a season without any building.,contradiction,contradiction,entailment,True,False,0.625,-0.6875,0.625,0.6875,37,35,False,True,False
3558,that would be good what'd you say,That would be horrendous. ,contradiction,contradiction,entailment,True,False,0.25,-0.5,0.25,0.5,33,26,False,True,False
3561,"Bauerstein had been at Styles on the fatal night, and added: ""He said twice: 'That alters everything.' And I've been thinking. ",I haven't given that night any thought. ,contradiction,contradiction,entailment,True,False,0.375,-0.37890625,0.375,0.37890625,127,40,False,True,False
3577,"But although the 60 Minutes producer is played by the star (Pacino grandstands, but not to the point of distraction), Bergman's story doesn't have the same primal force.",The producer is played by Harrison Ford.,contradiction,contradiction,entailment,True,False,0.75,-0.375,0.75,0.375,169,40,False,True,False
3584,Extremely limited exceptions to the authority are established in 31 U.S.C.,The authority had a vast range of exceptions.,contradiction,contradiction,entailment,True,False,0.625,0.0,0.625,0.0,74,45,False,True,False
3587,The Lake District is not the place to come if you want lots of action into the early morning hours.,The Lake District isn't where to go when you want a lot of action.,entailment,entailment,contradiction,True,False,1.125,-0.125,1.125,0.125,99,66,False,True,False
3592,Where lies the real Japan?,The real Japan is obvious to all.,contradiction,contradiction,entailment,True,False,0.5,-0.5625,0.5,0.5625,26,33,False,True,False
3601,Do you think I should be concerned?,Do you believe I should be worried?,entailment,entailment,neutral,True,False,0.734375,-0.9375,0.734375,0.9375,35,35,False,True,False
3608,"When I was in school I really liked Virginia Woolf, Schwartz said of her nascent literary tastes. ",I have always hated Virginia Wolf and hope she dies. ,contradiction,contradiction,entailment,True,False,0.8828125,-0.25,0.8828125,0.25,98,53,False,True,False
3613,right well the preseason really doesn't mean anything either,"The preseason means everything, and they know it too.",contradiction,contradiction,entailment,True,False,0.5,-0.125,0.5,0.125,60,53,False,True,False
3615,The park was established in 1935 and was given Corbett's name after India became independent.,The name of the park has always been Corbett.,contradiction,contradiction,entailment,True,False,0.125,0.0,0.125,0.0,93,45,False,True,False
3617,"One wag, J., wrote in to ask, Is there a difference between pests and airlines?",No one thinks that pests and airlines are similar.,contradiction,contradiction,entailment,True,False,0.25,-0.75,0.25,0.75,79,50,False,True,False
3650,Some rooms have balconies.,All of the rooms have balconies off of them.,contradiction,contradiction,entailment,True,False,0.2578125,0.0,0.2578125,0.0,26,44,False,True,False
3680,"But recently, the speculation has subsided.",The speculation has been reduced recently.,entailment,entailment,contradiction,True,False,0.25,-0.12109375,0.25,0.12109375,43,42,False,True,False
3683,"A museum inside the building gives intriguing insight into the life and heyday of the their rich costumes, their scimitars, and rifles inlaid with bright jewels and silver and a horrible bludgeon with a double serrated edge.",The museum inside of the building features stuffed monkeys. ,contradiction,contradiction,entailment,True,False,0.703125,-0.25,0.703125,0.25,224,60,False,True,False
3687,GAO's prior work on best practices covers achieving the first knowledge point.,GAO doesn't know the best practices for the first knowledge point.,contradiction,contradiction,entailment,True,False,0.25,-0.62890625,0.25,0.62890625,78,66,False,True,False
3697,"Relationship Between Quality of Life Instruments, Health State Utilities, and Willingness to Pay in Patients with Asthma.",There is no relationship between willingness to pay or quality of life instruments. ,contradiction,contradiction,entailment,True,False,1.0078125,0.0,1.0078125,0.0,121,84,False,True,False
3706,and then i got into it and then back out of it and it it just seems like every couple of years i get back in there,I have been into it consistently for the past years.,contradiction,contradiction,entailment,True,False,0.25,-0.125,0.25,0.125,114,52,False,True,False
3718,No. I guess I'm going too.,I guess I'm not going to come.,contradiction,contradiction,entailment,True,False,0.375,-0.125,0.375,0.125,26,30,False,True,False
3719,"New Madeirans traded sugar, the era's dominant luxury item, with Britain and Flanders, and they proved skillful in the art of winemaking.",Salt was the dominant luxury item of the era.,contradiction,contradiction,entailment,True,False,1.375,-0.125,1.375,0.125,137,45,False,True,False
