doc_id,question,choices,correct_answer,llada_prediction,llama_prediction,llada_correct,llama_correct,llada_margin,llama_margin,llada_confidence,llama_confidence,question_length,num_choices,agreement,llada_advantage,llama_advantage
423,"Q: Alex was saving up for a new car. Alex sold books on amazon. What will Alex want to do next? 
  choice: Buy more books on Amazon
  choice: Save all the money from selling books
  choice: Spend all the money on books
A:","['Buy more books on Amazon', 'Spend all the money on books', 'Save all the money from selling books']",Save all the money from selling books,Save all the money from selling books,Buy more books on Amazon,True,False,3.3060158789157867,-1.34375,3.3060158789157867,1.34375,221,3,False,True,False
424,"Q: Robin and Casey were trying to come up with a plan. Casey did not like any ideas. Robin proposed another idea. How would Casey feel as a result? 
  choice: Not pleased with it
  choice: So happy
  choice: Very content
A:","['Very content', 'Not pleased with it', 'So happy']",Not pleased with it,Not pleased with it,Not pleased with it,True,True,5.352302089333534,3.48046875,5.352302089333534,3.48046875,223,3,True,False,False
425,"Q: Remy gave birth to a healthy baby girl at the hospital just earlier today. How would you describe Remy? 
  choice: Happy
  choice: A new parent
A:","['Happy', 'A new parent']",Happy,Happy,Happy,True,True,1.2426175326108932,0.71875,1.2426175326108932,0.71875,149,2,True,False,False
426,"Q: Riley gave Jesse a scornful look after Jesse mishaved. How would you describe Riley? 
  choice: Annoyed
  choice: Happy
  choice: Pleased
A:","['Happy', 'Annoyed', 'Pleased']",Annoyed,Annoyed,Annoyed,True,True,9.92527201026678,2.82421875,9.92527201026678,2.82421875,143,3,True,False,False
427,"Q: Aubrey met a friend at the park and they decided to go play baseball. What will happen to Others? 
  choice: Have a lot of fun
  choice: Will hit the ball
  choice: Will watch the game
A:","['Will watch the game', 'Will hit the ball', 'Have a lot of fun']",Will watch the game,Have a lot of fun,Have a lot of fun,False,False,-4.131378464400768,-2.2890625,4.131378464400768,2.2890625,190,3,True,False,False
428,"Q: Riley was a cop and therefore regarded Jesse with observant eyes. Why did Riley do this? 
  choice: He wanted to date Jesse
  choice: He was suspicious of Jesse
  choice: Make observations
A:","['Make observations', 'He was suspicious of Jesse', 'He wanted to date Jesse']",He was suspicious of Jesse,He was suspicious of Jesse,He was suspicious of Jesse,True,True,3.340720599517226,0.6171875,3.340720599517226,0.6171875,194,3,True,False,False
429,"Q: Bailey moved the goalposts so they could make a field goal from farther. What will Bailey want to do next? 
  choice: Ease into a harder task
  choice: Practice baseball
  choice: Practice football
A:","['Ease into a harder task', 'Practice football', 'Practice baseball']",Practice football,Ease into a harder task,Ease into a harder task,False,False,-2.540132351219654,-0.3046875,2.540132351219654,0.3046875,203,3,True,False,False
430,"Q: Kai was not happy with how things were going, and Cameron took Kai's complaint seriously. How would Cameron feel afterwards? 
  choice: Indifferent
  choice: Like a good friend
  choice: Trustworthy
A:","['Trustworthy', 'Indifferent', 'Like a good friend']",Like a good friend,Like a good friend,Indifferent,True,False,6.025113955140114,-0.40625,6.025113955140114,0.40625,204,3,False,True,False
431,"Q: Robin put their hand on Addison's wrist so Addison could not escape the situation. What will happen to Robin? 
  choice: Be stronger than Addison
  choice: Lost grip on Addison
  choice: Start to panic and worry
A:","['Start to panic and worry', 'Lost grip on Addison', 'Be stronger than Addison']",Be stronger than Addison,Be stronger than Addison,Be stronger than Addison,True,True,1.2575473934412003,0.984375,1.2575473934412003,0.984375,217,3,True,False,False
432,"Q: Remy paid her taxes and her friend asked her why she did that. Why did Remy do this? 
  choice: Do what she was told
  choice: Explain to her friend how tax laws work
  choice: Offer to do her friend's taxes
A:","[""Offer to do her friend's taxes"", 'Explain to her friend how tax laws work', 'Do what she was told']",Explain to her friend how tax laws work,Explain to her friend how tax laws work,Explain to her friend how tax laws work,True,True,2.0502519458532333,0.125,2.0502519458532333,0.125,213,3,True,False,False
433,"Q: Lee came up with an idea to solve the issue of dehydration worldwide. How would you describe Lee? 
  choice: Brave
  choice: Greedy
  choice: They saved the world
A:","['Greedy', 'They saved the world', 'Brave']",They saved the world,Brave,They saved the world,False,True,-0.44955554604530334,0.03125,0.44955554604530334,0.03125,168,3,False,False,True
434,"Q: Bailey forgot to bring the present to a birthday party. What will Others want to do next? 
  choice: Go home to get the present
  choice: Others told her it's not a problem
  choice: Others told her to order pizza
A:","['Others told her to order pizza', ""Others told her it's not a problem"", 'Go home to get the present']",Others told her it's not a problem,Go home to get the present,Go home to get the present,False,False,-4.803836844861507,-1.6796875,4.803836844861507,1.6796875,219,3,True,False,False
435,"Q: kai was an outrageous fool so he stole carson's tools. How would Carson feel as a result? 
  choice: As angry
  choice: As calm
  choice: Out of control
A:","['As calm', 'Out of control', 'As angry']",As angry,As angry,As angry,True,True,3.282545506954193,1.953125,3.282545506954193,1.953125,158,3,True,False,False
436,"Q: Teaching the anatomy class, Lee touched a nerve to demonstrate. What will Others want to do next? 
  choice: Discuss the nervous system
  choice: Get distracted
  choice: Take notes
A:","['Discuss the nervous system', 'Take notes', 'Get distracted']",Take notes,Discuss the nervous system,Discuss the nervous system,False,False,-0.8365036994218826,-2.28125,0.8365036994218826,2.28125,187,3,True,False,False
437,"Q: Kendall increased to Skylar's rate and felt that Skylar was too expensive and wanted to charge less themselves. What will Skylar want to do next? 
  choice: Berate skylar
  choice: Convince Kendall to stay at their rate
  choice: Find somewhere else
A:","['Convince Kendall to stay at their rate', 'Berate skylar', 'Find somewhere else']",Convince Kendall to stay at their rate,Find somewhere else,Berate skylar,False,False,-0.23069268465042114,-0.65625,0.23069268465042114,0.65625,255,3,True,False,False
438,"Q: Riley turned the stove off every time she finish cooking. How would you describe Riley? 
  choice: Forehanded
  choice: Forgetful
  choice: Lazy
A:","['Forgetful', 'Lazy', 'Forehanded']",Forehanded,Forehanded,Forehanded,True,True,8.907726593315601,1.17578125,8.907726593315601,1.17578125,150,3,True,False,False
439,"Q: Tracy wore Sydney's jacket to school because it was very cold outside that day. How would Tracy feel afterwards? 
  choice: Loved
  choice: Passive
  choice: Unprepared
A:","['Unprepared', 'Passive', 'Loved']",Unprepared,Loved,Loved,False,False,-4.597382038831711,-0.828125,4.597382038831711,0.828125,174,3,True,False,False
440,"Q: Skylar has been working every day at getting her blackbelt and finally joined Sasha as having one. How would Sasha feel as a result? 
  choice: Glad Skylar got a blackbelt
  choice: Glad Skylar got a green belt
  choice: Happy she finally earned her blackbelt
A:","['Happy she finally earned her blackbelt', 'Glad Skylar got a blackbelt', 'Glad Skylar got a green belt']",Glad Skylar got a blackbelt,Glad Skylar got a blackbelt,Glad Skylar got a blackbelt,True,True,1.1803980618715286,1.375,1.1803980618715286,1.375,265,3,True,False,False
441,"Q: Jordan brought a bag of food for their school lunch period today. Why did Jordan do this? 
  choice: Eat food
  choice: Fulfill hunger
  choice: Go to lunch period
A:","['Fulfill hunger', 'Go to lunch period', 'Eat food']",Fulfill hunger,Fulfill hunger,Eat food,True,False,5.32556888461113,-0.203125,5.32556888461113,0.203125,169,3,False,True,False
442,"Q: Alex was Sydney's coworker. Sydney was lazy and gave Alex a command. How would Sydney feel as a result? 
  choice: A good co-worker
  choice: Annoyed with her
  choice: Happy to oblige
A:","['Happy to oblige', 'A good co-worker', 'Annoyed with her']",Annoyed with her,Annoyed with her,Annoyed with her,True,True,6.529493264853954,0.421875,6.529493264853954,0.421875,190,3,True,False,False
443,"Q: Casey went on Jesse's way and then told them that they love them very much. What does Casey need to do before this? 
  choice: Jessey who has told love casey
  choice: Need to do nothing
  choice: Tell them the truth
A:","['Need to do nothing', 'Tell them the truth', 'Jessey who has told love casey']",Tell them the truth,Jessey who has told love casey,Tell them the truth,False,True,-1.6274991631507874,0.578125,1.6274991631507874,0.578125,222,3,False,False,True
444,"Q: Taylor attended their father's concert and was very proud of him. How would Others feel as a result? 
  choice: They were a bad kind
  choice: They were supportive
  choice: Would be excited to say that's her dad
A:","['They were a bad kind', ""Would be excited to say that's her dad"", 'They were supportive']",They were supportive,They were supportive,They were supportive,True,True,3.462081164121628,0.9375,3.462081164121628,0.9375,218,3,True,False,False
445,"Q: Ash decided to meal prep on Sunday to save time. So, Ash had sandwiches to eat every day of the week. What will Ash want to do next? 
  choice: Make sandwiches
  choice: Pack their sandwiches
  choice: Relax
A:","['Make sandwiches', 'Pack their sandwiches', 'Relax']",Relax,Make sandwiches,Make sandwiches,False,False,-4.538311302661896,-1.3125,4.538311302661896,1.3125,213,3,True,False,False
446,"Q: Addison was playing a game of poker and noticed Austin standing in the background watching on but too shy to ask to play. How would you describe Addison? 
  choice: Caught out
  choice: Embarrassed
  choice: Kind
A:","['Caught out', 'Embarrassed', 'Kind']",Embarrassed,Embarrassed,Kind,True,False,1.2227239459753036,-0.25,1.2227239459753036,0.25,218,3,False,True,False
447,"Q: Taylor repeated the Lord's request so that everyone would know what to do. How would Others feel as a result? 
  choice: Bad about the request
  choice: Happy to have a direction
  choice: Sad to have a direction
A:","['Sad to have a direction', 'Happy to have a direction', 'Bad about the request']",Happy to have a direction,Happy to have a direction,Happy to have a direction,True,True,6.624385893344879,2.203125,6.624385893344879,2.203125,218,3,True,False,False
